book_id,book,page_id,panel_id
03,tintin_in_america,33,01
03,tintin_in_america,33,02
03,tintin_in_america,33,03
03,tintin_in_america,33,04
03,tintin_in_america,33,05
03,tintin_in_america,33,06
03,tintin_in_america,33,07
03,tintin_in_america,33,08
03,tintin_in_america,33,09
03,tintin_in_america,33,10
03,tintin_in_america,34,01
03,tintin_in_america,34,02
03,tintin_in_america,34,03
03,tintin_in_america,34,04
03,tintin_in_america,34,05
03,tintin_in_america,34,06
03,tintin_in_america,34,07
03,tintin_in_america,34,08
03,tintin_in_america,34,09
03,tintin_in_america,34,10
03,tintin_in_america,34,11
03,tintin_in_america,34,12
03,tintin_in_america,35,01
03,tintin_in_america,35,02
03,tintin_in_america,35,03
03,tintin_in_america,35,04
03,tintin_in_america,35,05
03,tintin_in_america,35,06
03,tintin_in_america,35,07
03,tintin_in_america,35,08
03,tintin_in_america,35,09
03,tintin_in_america,35,10
03,tintin_in_america,35,11
03,tintin_in_america,35,12
03,tintin_in_america,36,01
03,tintin_in_america,36,02
03,tintin_in_america,36,03
03,tintin_in_america,36,04
03,tintin_in_america,36,05
03,tintin_in_america,36,06
03,tintin_in_america,36,07
03,tintin_in_america,36,08
03,tintin_in_america,36,09
03,tintin_in_america,36,10
03,tintin_in_america,36,11
03,tintin_in_america,36,12
03,tintin_in_america,37,01
03,tintin_in_america,37,02
03,tintin_in_america,37,03
03,tintin_in_america,37,04
03,tintin_in_america,37,05
03,tintin_in_america,37,06
03,tintin_in_america,37,07
03,tintin_in_america,37,08
03,tintin_in_america,37,09
03,tintin_in_america,37,10
03,tintin_in_america,37,11
03,tintin_in_america,37,12
03,tintin_in_america,37,13
03,tintin_in_america,37,14
03,tintin_in_america,37,15
03,tintin_in_america,38,01
03,tintin_in_america,38,02
03,tintin_in_america,38,03
03,tintin_in_america,38,04
03,tintin_in_america,38,05
03,tintin_in_america,38,06
03,tintin_in_america,38,07
03,tintin_in_america,38,08
03,tintin_in_america,38,09
03,tintin_in_america,38,10
03,tintin_in_america,38,11
03,tintin_in_america,38,12
03,tintin_in_america,38,13
03,tintin_in_america,39,01
03,tintin_in_america,39,02
03,tintin_in_america,39,03
03,tintin_in_america,39,04
03,tintin_in_america,39,05
03,tintin_in_america,39,06
03,tintin_in_america,39,07
03,tintin_in_america,39,08
03,tintin_in_america,39,09
03,tintin_in_america,39,10
03,tintin_in_america,39,11
03,tintin_in_america,39,12
03,tintin_in_america,40,01
03,tintin_in_america,40,02
03,tintin_in_america,40,03
03,tintin_in_america,40,04
03,tintin_in_america,40,05
03,tintin_in_america,40,06
03,tintin_in_america,40,07
03,tintin_in_america,40,08
03,tintin_in_america,40,09
03,tintin_in_america,40,10
03,tintin_in_america,40,11
03,tintin_in_america,40,12
03,tintin_in_america,41,01
03,tintin_in_america,41,02
03,tintin_in_america,41,03
03,tintin_in_america,41,04
03,tintin_in_america,41,05
03,tintin_in_america,41,06
03,tintin_in_america,41,07
03,tintin_in_america,41,08
03,tintin_in_america,41,09
03,tintin_in_america,41,10
03,tintin_in_america,41,11
03,tintin_in_america,41,12
03,tintin_in_america,42,01
03,tintin_in_america,42,02
03,tintin_in_america,42,03
03,tintin_in_america,42,04
03,tintin_in_america,42,05
03,tintin_in_america,42,06
03,tintin_in_america,42,07
03,tintin_in_america,42,08
03,tintin_in_america,42,09
03,tintin_in_america,42,10
03,tintin_in_america,42,11
03,tintin_in_america,42,12
03,tintin_in_america,42,13
03,tintin_in_america,42,14
03,tintin_in_america,42,15
03,tintin_in_america,43,01
03,tintin_in_america,43,02
03,tintin_in_america,43,03
03,tintin_in_america,43,04
03,tintin_in_america,43,05
03,tintin_in_america,43,06
03,tintin_in_america,43,07
03,tintin_in_america,43,08
03,tintin_in_america,43,09
03,tintin_in_america,43,10
03,tintin_in_america,43,11
03,tintin_in_america,43,12
03,tintin_in_america,44,01
03,tintin_in_america,44,02
03,tintin_in_america,44,03
03,tintin_in_america,44,04
03,tintin_in_america,44,05
03,tintin_in_america,44,06
03,tintin_in_america,44,07
03,tintin_in_america,45,01
03,tintin_in_america,45,02
03,tintin_in_america,45,03
03,tintin_in_america,45,04
03,tintin_in_america,45,05
03,tintin_in_america,45,06
03,tintin_in_america,45,07
03,tintin_in_america,45,08
03,tintin_in_america,45,09
03,tintin_in_america,46,01
03,tintin_in_america,46,02
03,tintin_in_america,46,03
03,tintin_in_america,46,04
03,tintin_in_america,46,05
03,tintin_in_america,46,06
03,tintin_in_america,46,07
03,tintin_in_america,46,08
03,tintin_in_america,46,09
03,tintin_in_america,46,10
03,tintin_in_america,46,11
03,tintin_in_america,46,12
03,tintin_in_america,46,13
03,tintin_in_america,47,01
03,tintin_in_america,47,02
03,tintin_in_america,47,03
03,tintin_in_america,47,04
03,tintin_in_america,47,05
03,tintin_in_america,47,06
03,tintin_in_america,47,07
03,tintin_in_america,47,08
03,tintin_in_america,47,09
03,tintin_in_america,47,10
