class,confidence,book_id,book,page_id,panel_id,person
4,0.919366,03,tintin_in_america,02,01,tintin
4,0.737905,03,tintin_in_america,02,02,tintin
4,0.879468,03,tintin_in_america,02,04,tintin
2,0.705216,03,tintin_in_america,02,04,snowy
4,0.888534,03,tintin_in_america,02,05,tintin
2,0.66689,03,tintin_in_america,02,05,snowy
3,0.792713,03,tintin_in_america,02,06,thompson
4,0.891698,03,tintin_in_america,02,07,tintin
2,0.871222,03,tintin_in_america,02,07,snowy
2,0.805845,03,tintin_in_america,02,07,snowy
4,0.892259,03,tintin_in_america,03,01,tintin
4,0.892788,03,tintin_in_america,03,03,tintin
2,0.87195,03,tintin_in_america,03,03,snowy
4,0.909182,03,tintin_in_america,03,05,tintin
4,0.907578,03,tintin_in_america,03,06,tintin
2,0.857672,03,tintin_in_america,03,06,snowy
4,0.887777,03,tintin_in_america,03,08,tintin
2,0.86818,03,tintin_in_america,03,08,snowy
4,0.899543,03,tintin_in_america,03,09,tintin
2,0.746209,03,tintin_in_america,03,09,snowy
4,0.88403,03,tintin_in_america,03,10,tintin
2,0.754355,03,tintin_in_america,03,10,snowy
2,0.365656,03,tintin_in_america,03,12,snowy
4,0.861377,03,tintin_in_america,04,02,tintin
2,0.810423,03,tintin_in_america,04,02,snowy
2,0.461495,03,tintin_in_america,04,02,snowy
4,0.879315,03,tintin_in_america,04,03,tintin
4,0.917683,03,tintin_in_america,04,04,tintin
3,0.277092,03,tintin_in_america,04,04,thompson
4,0.911639,03,tintin_in_america,04,05,tintin
2,0.604496,03,tintin_in_america,04,05,snowy
4,0.909349,03,tintin_in_america,04,06,tintin
4,0.884906,03,tintin_in_america,04,07,tintin
2,0.654107,03,tintin_in_america,04,07,snowy
4,0.917537,03,tintin_in_america,04,08,tintin
2,0.854075,03,tintin_in_america,04,08,snowy
4,0.416369,03,tintin_in_america,04,09,tintin
4,0.917182,03,tintin_in_america,04,10,tintin
4,0.920246,03,tintin_in_america,04,12,tintin
3,0.676146,03,tintin_in_america,04,12,thompson
4,0.900686,03,tintin_in_america,05,03,tintin
2,0.774825,03,tintin_in_america,05,03,snowy
4,0.896172,03,tintin_in_america,05,04,tintin
4,0.880361,03,tintin_in_america,05,07,tintin
2,0.768273,03,tintin_in_america,05,07,snowy
4,0.905913,03,tintin_in_america,05,08,tintin
3,0.452752,03,tintin_in_america,05,08,thompson
3,0.518648,03,tintin_in_america,05,09,thompson
3,0.289641,03,tintin_in_america,06,01,thompson
4,0.895468,03,tintin_in_america,06,02,tintin
2,0.61671,03,tintin_in_america,06,02,snowy
4,0.871278,03,tintin_in_america,06,06,tintin
4,0.89483,03,tintin_in_america,06,08,tintin
2,0.834848,03,tintin_in_america,06,08,snowy
4,0.901966,03,tintin_in_america,06,12,tintin
2,0.880615,03,tintin_in_america,06,12,snowy
3,0.34446,03,tintin_in_america,06,12,thompson
4,0.901494,03,tintin_in_america,07,03,tintin
2,0.852612,03,tintin_in_america,07,03,snowy
4,0.920529,03,tintin_in_america,07,05,tintin
2,0.896863,03,tintin_in_america,07,05,snowy
4,0.913936,03,tintin_in_america,07,06,tintin
2,0.897141,03,tintin_in_america,07,08,snowy
4,0.949952,03,tintin_in_america,07,11,tintin
2,0.795795,03,tintin_in_america,07,11,snowy
4,0.903114,03,tintin_in_america,08,01,tintin
4,0.894822,03,tintin_in_america,08,02,tintin
2,0.891784,03,tintin_in_america,08,02,snowy
2,0.79267,03,tintin_in_america,08,04,snowy
4,0.704154,03,tintin_in_america,08,05,tintin
4,0.407282,03,tintin_in_america,08,05,tintin
4,0.912807,03,tintin_in_america,08,07,tintin
4,0.882297,03,tintin_in_america,08,08,tintin
2,0.857887,03,tintin_in_america,08,08,snowy
4,0.909151,03,tintin_in_america,08,10,tintin
2,0.869188,03,tintin_in_america,08,10,snowy
4,0.913152,03,tintin_in_america,08,11,tintin
2,0.904226,03,tintin_in_america,08,11,snowy
4,0.907632,03,tintin_in_america,09,01,tintin
4,0.921981,03,tintin_in_america,09,02,tintin
4,0.917434,03,tintin_in_america,09,04,tintin
4,0.91613,03,tintin_in_america,09,05,tintin
2,0.524488,03,tintin_in_america,09,05,snowy
4,0.903817,03,tintin_in_america,09,06,tintin
4,0.871774,03,tintin_in_america,09,07,tintin
4,0.863447,03,tintin_in_america,09,10,tintin
2,0.687135,03,tintin_in_america,09,10,snowy
4,0.904029,03,tintin_in_america,09,11,tintin
4,0.909592,03,tintin_in_america,10,01,tintin
2,0.902626,03,tintin_in_america,10,04,snowy
4,0.898592,03,tintin_in_america,10,04,tintin
4,0.911092,03,tintin_in_america,10,05,tintin
3,0.495172,03,tintin_in_america,10,05,thompson
2,0.913906,03,tintin_in_america,10,06,snowy
4,0.907109,03,tintin_in_america,10,06,tintin
2,0.497983,03,tintin_in_america,10,06,snowy
4,0.902414,03,tintin_in_america,10,07,tintin
4,0.906133,03,tintin_in_america,10,08,tintin
4,0.908722,03,tintin_in_america,10,09,tintin
2,0.826013,03,tintin_in_america,10,09,snowy
2,0.900627,03,tintin_in_america,10,10,snowy
4,0.900536,03,tintin_in_america,10,10,tintin
4,0.898931,03,tintin_in_america,10,11,tintin
2,0.705904,03,tintin_in_america,10,11,snowy
2,0.924725,03,tintin_in_america,10,12,snowy
4,0.912505,03,tintin_in_america,10,12,tintin
4,0.916209,03,tintin_in_america,11,01,tintin
2,0.848266,03,tintin_in_america,11,01,snowy
4,0.915205,03,tintin_in_america,11,02,tintin
2,0.820225,03,tintin_in_america,11,03,snowy
4,0.677643,03,tintin_in_america,11,03,tintin
4,0.903659,03,tintin_in_america,11,04,tintin
2,0.879,03,tintin_in_america,11,04,snowy
4,0.924358,03,tintin_in_america,11,05,tintin
2,0.875012,03,tintin_in_america,11,05,snowy
4,0.906361,03,tintin_in_america,11,06,tintin
3,0.640135,03,tintin_in_america,11,06,thompson
4,0.871148,03,tintin_in_america,11,07,tintin
4,0.871056,03,tintin_in_america,11,08,tintin
2,0.767062,03,tintin_in_america,11,08,snowy
4,0.918542,03,tintin_in_america,12,01,tintin
3,0.88937,03,tintin_in_america,12,02,thompson
3,0.631402,03,tintin_in_america,12,02,thompson
3,0.804451,03,tintin_in_america,12,03,thompson
4,0.925825,03,tintin_in_america,12,04,tintin
3,0.809016,03,tintin_in_america,12,04,thompson
4,0.907601,03,tintin_in_america,12,05,tintin
3,0.772089,03,tintin_in_america,12,05,thompson
3,0.6474,03,tintin_in_america,12,07,thompson
3,0.891498,03,tintin_in_america,12,08,thompson
4,0.91034,03,tintin_in_america,12,09,tintin
3,0.886489,03,tintin_in_america,12,09,thompson
4,0.906725,03,tintin_in_america,12,10,tintin
3,0.579963,03,tintin_in_america,12,10,thompson
3,0.361324,03,tintin_in_america,12,10,thompson
4,0.629954,03,tintin_in_america,12,11,tintin
4,0.901127,03,tintin_in_america,13,01,tintin
4,0.89991,03,tintin_in_america,13,04,tintin
4,0.901244,03,tintin_in_america,13,05,tintin
4,0.9002,03,tintin_in_america,13,06,tintin
4,0.911299,03,tintin_in_america,13,07,tintin
4,0.908846,03,tintin_in_america,13,09,tintin
4,0.540957,03,tintin_in_america,13,10,tintin
4,0.892931,03,tintin_in_america,13,11,tintin
4,0.90823,03,tintin_in_america,13,12,tintin
4,0.669516,03,tintin_in_america,14,06,tintin
4,0.800965,03,tintin_in_america,15,01,tintin
4,0.896962,03,tintin_in_america,15,03,tintin
1,0.382779,03,tintin_in_america,15,06,haddock
4,0.482413,03,tintin_in_america,15,07,tintin
2,0.726577,03,tintin_in_america,15,09,snowy
4,0.747401,03,tintin_in_america,15,10,tintin
4,0.659624,03,tintin_in_america,15,10,tintin
4,0.8976,03,tintin_in_america,16,03,tintin
2,0.854093,03,tintin_in_america,16,03,snowy
3,0.339059,03,tintin_in_america,16,06,thompson
4,0.908025,03,tintin_in_america,16,07,tintin
4,0.878235,03,tintin_in_america,16,07,tintin
2,0.867832,03,tintin_in_america,16,07,snowy
2,0.393845,03,tintin_in_america,16,07,snowy
3,0.537021,03,tintin_in_america,16,08,thompson
3,0.53042,03,tintin_in_america,16,08,thompson
2,0.932812,03,tintin_in_america,17,01,snowy
4,0.906997,03,tintin_in_america,17,01,tintin
2,0.279769,03,tintin_in_america,17,01,snowy
2,0.909768,03,tintin_in_america,17,02,snowy
2,0.772281,03,tintin_in_america,17,03,snowy
2,0.904154,03,tintin_in_america,17,04,snowy
2,0.895929,03,tintin_in_america,17,05,snowy
4,0.665119,03,tintin_in_america,17,05,tintin
3,0.25367,03,tintin_in_america,17,05,thompson
2,0.50288,03,tintin_in_america,17,07,snowy
4,0.273598,03,tintin_in_america,17,08,tintin
2,0.788315,03,tintin_in_america,17,09,snowy
4,0.567478,03,tintin_in_america,17,09,tintin
3,0.841875,03,tintin_in_america,18,01,thompson
4,0.825307,03,tintin_in_america,18,01,tintin
4,0.854846,03,tintin_in_america,18,03,tintin
2,0.280866,03,tintin_in_america,18,03,snowy
3,0.88097,03,tintin_in_america,18,06,thompson
2,0.602004,03,tintin_in_america,18,08,snowy
2,0.260287,03,tintin_in_america,18,08,snowy
4,0.859845,03,tintin_in_america,18,09,tintin
2,0.510026,03,tintin_in_america,18,09,snowy
4,0.922278,03,tintin_in_america,18,11,tintin
2,0.763289,03,tintin_in_america,19,01,snowy
4,0.449934,03,tintin_in_america,19,02,tintin
2,0.515741,03,tintin_in_america,19,03,snowy
2,0.908203,03,tintin_in_america,19,04,snowy
4,0.875388,03,tintin_in_america,19,07,tintin
2,0.851466,03,tintin_in_america,19,07,snowy
2,0.885343,03,tintin_in_america,19,08,snowy
2,0.66842,03,tintin_in_america,19,10,snowy
4,0.401761,03,tintin_in_america,19,10,tintin
2,0.781021,03,tintin_in_america,19,11,snowy
4,0.28602,03,tintin_in_america,19,11,tintin
4,0.871835,03,tintin_in_america,19,12,tintin
2,0.819902,03,tintin_in_america,19,12,snowy
4,0.300931,03,tintin_in_america,20,05,tintin
4,0.312449,03,tintin_in_america,20,09,tintin
3,0.301378,03,tintin_in_america,21,04,thompson
3,0.801833,03,tintin_in_america,21,08,thompson
2,0.878018,03,tintin_in_america,21,09,snowy
4,0.596332,03,tintin_in_america,21,13,tintin
2,0.55711,03,tintin_in_america,21,13,snowy
4,0.636305,03,tintin_in_america,22,01,tintin
4,0.917574,03,tintin_in_america,22,03,tintin
2,0.838724,03,tintin_in_america,22,04,snowy
2,0.709216,03,tintin_in_america,22,05,snowy
4,0.904586,03,tintin_in_america,22,06,tintin
2,0.687739,03,tintin_in_america,22,07,snowy
4,0.902392,03,tintin_in_america,22,09,tintin
4,0.892153,03,tintin_in_america,23,01,tintin
4,0.895833,03,tintin_in_america,23,02,tintin
4,0.900193,03,tintin_in_america,23,05,tintin
4,0.85378,03,tintin_in_america,23,06,tintin
4,0.909267,03,tintin_in_america,23,13,tintin
4,0.906516,03,tintin_in_america,24,01,tintin
4,0.902782,03,tintin_in_america,24,03,tintin
4,0.912133,03,tintin_in_america,24,04,tintin
4,0.25472,03,tintin_in_america,24,07,tintin
2,0.866461,03,tintin_in_america,24,10,snowy
4,0.900388,03,tintin_in_america,24,11,tintin
4,0.907351,03,tintin_in_america,24,12,tintin
4,0.900988,03,tintin_in_america,24,13,tintin
4,0.84446,03,tintin_in_america,25,01,tintin
2,0.606851,03,tintin_in_america,25,04,snowy
4,0.902263,03,tintin_in_america,25,05,tintin
2,0.887444,03,tintin_in_america,25,05,snowy
4,0.890347,03,tintin_in_america,25,08,tintin
4,0.910633,03,tintin_in_america,25,09,tintin
2,0.680352,03,tintin_in_america,25,09,snowy
2,0.839742,03,tintin_in_america,25,10,snowy
2,0.63649,03,tintin_in_america,25,10,snowy
2,0.378832,03,tintin_in_america,25,12,snowy
2,0.309986,03,tintin_in_america,25,13,snowy
4,0.914583,03,tintin_in_america,26,02,tintin
2,0.795314,03,tintin_in_america,26,02,snowy
4,0.819421,03,tintin_in_america,26,03,tintin
4,0.868062,03,tintin_in_america,26,04,tintin
4,0.873235,03,tintin_in_america,26,05,tintin
4,0.900989,03,tintin_in_america,26,06,tintin
4,0.849458,03,tintin_in_america,26,08,tintin
4,0.901962,03,tintin_in_america,27,02,tintin
2,0.557259,03,tintin_in_america,27,02,snowy
4,0.918974,03,tintin_in_america,27,04,tintin
2,0.848814,03,tintin_in_america,27,04,snowy
4,0.905259,03,tintin_in_america,27,07,tintin
2,0.896527,03,tintin_in_america,27,07,snowy
4,0.896595,03,tintin_in_america,27,10,tintin
2,0.880363,03,tintin_in_america,27,10,snowy
4,0.911976,03,tintin_in_america,28,02,tintin
4,0.905618,03,tintin_in_america,28,06,tintin
2,0.431978,03,tintin_in_america,28,06,snowy
2,0.910849,03,tintin_in_america,28,07,snowy
2,0.872973,03,tintin_in_america,28,09,snowy
4,0.794727,03,tintin_in_america,28,09,tintin
4,0.911623,03,tintin_in_america,29,02,tintin
2,0.872699,03,tintin_in_america,29,02,snowy
2,0.843968,03,tintin_in_america,29,02,snowy
4,0.906274,03,tintin_in_america,29,04,tintin
2,0.870034,03,tintin_in_america,29,04,snowy
4,0.817426,03,tintin_in_america,29,06,tintin
2,0.50201,03,tintin_in_america,29,06,snowy
2,0.640657,03,tintin_in_america,29,09,snowy
4,0.377763,03,tintin_in_america,29,09,tintin
4,0.906043,03,tintin_in_america,30,02,tintin
2,0.803937,03,tintin_in_america,30,02,snowy
4,0.919668,03,tintin_in_america,30,03,tintin
3,0.488107,03,tintin_in_america,30,03,thompson
4,0.90825,03,tintin_in_america,30,05,tintin
4,0.899421,03,tintin_in_america,30,06,tintin
4,0.896194,03,tintin_in_america,30,07,tintin
3,0.811527,03,tintin_in_america,30,07,thompson
3,0.663705,03,tintin_in_america,30,07,thompson
3,0.271369,03,tintin_in_america,30,07,thompson
4,0.894759,03,tintin_in_america,30,10,tintin
2,0.891159,03,tintin_in_america,30,10,snowy
4,0.845171,03,tintin_in_america,30,11,tintin
4,0.886303,03,tintin_in_america,31,01,tintin
4,0.906279,03,tintin_in_america,31,02,tintin
2,0.759161,03,tintin_in_america,31,02,snowy
4,0.891473,03,tintin_in_america,31,03,tintin
4,0.908275,03,tintin_in_america,31,04,tintin
2,0.935979,03,tintin_in_america,31,05,snowy
4,0.896719,03,tintin_in_america,31,05,tintin
4,0.822302,03,tintin_in_america,31,06,tintin
4,0.91094,03,tintin_in_america,31,07,tintin
3,0.628863,03,tintin_in_america,31,07,thompson
4,0.871485,03,tintin_in_america,31,09,tintin
2,0.260756,03,tintin_in_america,31,09,snowy
4,0.721073,03,tintin_in_america,31,10,tintin
4,0.85795,03,tintin_in_america,32,04,tintin
4,0.872353,03,tintin_in_america,32,06,tintin
4,0.891829,03,tintin_in_america,32,07,tintin
2,0.784948,03,tintin_in_america,32,07,snowy
4,0.340393,03,tintin_in_america,32,08,tintin
4,0.290451,03,tintin_in_america,33,02,tintin
4,0.869946,03,tintin_in_america,33,07,tintin
4,0.91512,03,tintin_in_america,33,09,tintin
4,0.894826,03,tintin_in_america,34,02,tintin
4,0.910567,03,tintin_in_america,34,03,tintin
4,0.914742,03,tintin_in_america,34,07,tintin
3,0.817717,03,tintin_in_america,34,07,thompson
3,0.818433,03,tintin_in_america,34,09,thompson
4,0.890708,03,tintin_in_america,34,11,tintin
4,0.902421,03,tintin_in_america,34,12,tintin
4,0.901998,03,tintin_in_america,35,05,tintin
2,0.879006,03,tintin_in_america,35,05,snowy
4,0.900955,03,tintin_in_america,35,07,tintin
2,0.761547,03,tintin_in_america,35,07,snowy
4,0.919496,03,tintin_in_america,35,11,tintin
2,0.43396,03,tintin_in_america,35,11,snowy
4,0.904395,03,tintin_in_america,36,03,tintin
2,0.820271,03,tintin_in_america,36,03,snowy
2,0.834299,03,tintin_in_america,36,04,snowy
4,0.785377,03,tintin_in_america,36,04,tintin
4,0.89575,03,tintin_in_america,36,05,tintin
2,0.72176,03,tintin_in_america,36,05,snowy
2,0.909974,03,tintin_in_america,36,06,snowy
4,0.905088,03,tintin_in_america,36,06,tintin
4,0.89213,03,tintin_in_america,36,07,tintin
2,0.782949,03,tintin_in_america,36,07,snowy
4,0.911371,03,tintin_in_america,36,08,tintin
2,0.587425,03,tintin_in_america,36,08,snowy
4,0.901638,03,tintin_in_america,36,09,tintin
2,0.55811,03,tintin_in_america,36,09,snowy
4,0.908417,03,tintin_in_america,36,11,tintin
2,0.90012,03,tintin_in_america,36,11,snowy
4,0.903855,03,tintin_in_america,36,12,tintin
4,0.33158,03,tintin_in_america,37,03,tintin
4,0.382805,03,tintin_in_america,37,04,tintin
4,0.896815,03,tintin_in_america,37,07,tintin
2,0.775529,03,tintin_in_america,37,07,snowy
2,0.899566,03,tintin_in_america,37,15,snowy
4,0.877122,03,tintin_in_america,37,15,tintin
4,0.637663,03,tintin_in_america,38,01,tintin
4,0.92015,03,tintin_in_america,38,02,tintin
2,0.86728,03,tintin_in_america,38,02,snowy
2,0.906239,03,tintin_in_america,38,03,snowy
4,0.904188,03,tintin_in_america,38,03,tintin
4,0.902706,03,tintin_in_america,38,07,tintin
3,0.826262,03,tintin_in_america,38,08,thompson
4,0.906165,03,tintin_in_america,38,09,tintin
4,0.895406,03,tintin_in_america,38,10,tintin
2,0.808224,03,tintin_in_america,38,10,snowy
4,0.899264,03,tintin_in_america,38,11,tintin
3,0.651689,03,tintin_in_america,38,11,thompson
4,0.422035,03,tintin_in_america,38,12,tintin
4,0.88436,03,tintin_in_america,38,13,tintin
3,0.306574,03,tintin_in_america,38,13,thompson
4,0.897294,03,tintin_in_america,39,01,tintin
2,0.913687,03,tintin_in_america,39,02,snowy
4,0.898121,03,tintin_in_america,39,02,tintin
2,0.472522,03,tintin_in_america,39,02,snowy
2,0.414442,03,tintin_in_america,39,02,snowy
4,0.897662,03,tintin_in_america,39,03,tintin
4,0.903248,03,tintin_in_america,39,04,tintin
2,0.875883,03,tintin_in_america,39,04,snowy
2,0.900489,03,tintin_in_america,39,05,snowy
4,0.89866,03,tintin_in_america,39,05,tintin
4,0.913715,03,tintin_in_america,39,06,tintin
4,0.91224,03,tintin_in_america,39,07,tintin
2,0.57243,03,tintin_in_america,39,07,snowy
4,0.915981,03,tintin_in_america,39,08,tintin
2,0.798384,03,tintin_in_america,39,08,snowy
4,0.910338,03,tintin_in_america,39,09,tintin
4,0.834327,03,tintin_in_america,39,10,tintin
4,0.910506,03,tintin_in_america,39,11,tintin
2,0.837803,03,tintin_in_america,39,11,snowy
4,0.909303,03,tintin_in_america,39,12,tintin
4,0.893232,03,tintin_in_america,40,01,tintin
2,0.684546,03,tintin_in_america,40,01,snowy
2,0.49074,03,tintin_in_america,40,01,snowy
4,0.90927,03,tintin_in_america,40,02,tintin
2,0.845716,03,tintin_in_america,40,02,snowy
4,0.883249,03,tintin_in_america,40,03,tintin
2,0.796438,03,tintin_in_america,40,03,snowy
4,0.910072,03,tintin_in_america,40,04,tintin
2,0.905336,03,tintin_in_america,40,04,snowy
4,0.908373,03,tintin_in_america,40,05,tintin
4,0.910008,03,tintin_in_america,40,06,tintin
2,0.620045,03,tintin_in_america,40,06,snowy
2,0.932223,03,tintin_in_america,40,07,snowy
4,0.907377,03,tintin_in_america,40,07,tintin
2,0.882064,03,tintin_in_america,40,08,snowy
4,0.750284,03,tintin_in_america,40,08,tintin
4,0.908901,03,tintin_in_america,40,09,tintin
2,0.34685,03,tintin_in_america,40,09,snowy
2,0.251563,03,tintin_in_america,40,09,snowy
4,0.902515,03,tintin_in_america,40,10,tintin
2,0.817937,03,tintin_in_america,40,10,snowy
3,0.806482,03,tintin_in_america,40,10,thompson
4,0.90436,03,tintin_in_america,40,11,tintin
2,0.88656,03,tintin_in_america,40,11,snowy
4,0.903745,03,tintin_in_america,40,12,tintin
2,0.811772,03,tintin_in_america,40,12,snowy
2,0.318493,03,tintin_in_america,40,12,snowy
4,0.900966,03,tintin_in_america,41,01,tintin
4,0.882072,03,tintin_in_america,41,02,tintin
4,0.927948,03,tintin_in_america,41,03,tintin
2,0.364655,03,tintin_in_america,41,03,snowy
4,0.698736,03,tintin_in_america,41,05,tintin
2,0.934585,03,tintin_in_america,41,06,snowy
4,0.913093,03,tintin_in_america,41,06,tintin
4,0.904683,03,tintin_in_america,41,07,tintin
4,0.915596,03,tintin_in_america,41,08,tintin
3,0.716437,03,tintin_in_america,41,08,thompson
4,0.828646,03,tintin_in_america,41,10,tintin
4,0.905745,03,tintin_in_america,41,11,tintin
4,0.723702,03,tintin_in_america,42,01,tintin
4,0.912078,03,tintin_in_america,42,02,tintin
3,0.773049,03,tintin_in_america,42,02,thompson
4,0.348369,03,tintin_in_america,42,02,tintin
3,0.903497,03,tintin_in_america,42,04,thompson
4,0.907981,03,tintin_in_america,42,05,tintin
4,0.912989,03,tintin_in_america,42,07,tintin
3,0.450562,03,tintin_in_america,42,08,thompson
4,0.818678,03,tintin_in_america,42,09,tintin
1,0.766355,03,tintin_in_america,42,13,haddock
4,0.912341,03,tintin_in_america,43,02,tintin
2,0.891547,03,tintin_in_america,43,02,snowy
2,0.418769,03,tintin_in_america,43,02,snowy
4,0.908141,03,tintin_in_america,43,03,tintin
2,0.570649,03,tintin_in_america,43,03,snowy
4,0.911874,03,tintin_in_america,43,04,tintin
2,0.897129,03,tintin_in_america,43,04,snowy
4,0.887687,03,tintin_in_america,43,05,tintin
2,0.85781,03,tintin_in_america,43,05,snowy
4,0.90267,03,tintin_in_america,43,06,tintin
2,0.725843,03,tintin_in_america,43,06,snowy
4,0.893137,03,tintin_in_america,43,11,tintin
2,0.717943,03,tintin_in_america,43,11,snowy
4,0.889706,03,tintin_in_america,43,12,tintin
4,0.897231,03,tintin_in_america,44,04,tintin
2,0.665716,03,tintin_in_america,44,04,snowy
4,0.902678,03,tintin_in_america,44,06,tintin
2,0.851949,03,tintin_in_america,44,06,snowy
4,0.902788,03,tintin_in_america,44,07,tintin
2,0.862062,03,tintin_in_america,44,07,snowy
4,0.910604,03,tintin_in_america,45,03,tintin
2,0.903989,03,tintin_in_america,45,03,snowy
4,0.912804,03,tintin_in_america,45,05,tintin
3,0.34975,03,tintin_in_america,45,06,thompson
4,0.919068,03,tintin_in_america,45,07,tintin
4,0.887665,03,tintin_in_america,45,08,tintin
4,0.443678,03,tintin_in_america,45,09,tintin
3,0.596089,03,tintin_in_america,46,01,thompson
4,0.904073,03,tintin_in_america,46,02,tintin
2,0.738803,03,tintin_in_america,46,02,snowy
2,0.655601,03,tintin_in_america,46,02,snowy
2,0.607681,03,tintin_in_america,46,02,snowy
2,0.495,03,tintin_in_america,46,02,snowy
4,0.91891,03,tintin_in_america,46,03,tintin
4,0.916225,03,tintin_in_america,46,04,tintin
3,0.905508,03,tintin_in_america,46,04,thompson
4,0.913779,03,tintin_in_america,46,05,tintin
4,0.9032,03,tintin_in_america,46,06,tintin
4,0.908623,03,tintin_in_america,46,07,tintin
3,0.709022,03,tintin_in_america,46,07,thompson
4,0.639742,03,tintin_in_america,46,07,tintin
3,0.910328,03,tintin_in_america,46,09,thompson
4,0.900064,03,tintin_in_america,46,09,tintin
4,0.908469,03,tintin_in_america,46,10,tintin
3,0.632134,03,tintin_in_america,46,11,thompson
4,0.918372,03,tintin_in_america,46,12,tintin
4,0.910016,03,tintin_in_america,46,13,tintin
3,0.828424,03,tintin_in_america,46,13,thompson
4,0.903416,03,tintin_in_america,47,02,tintin
4,0.736991,03,tintin_in_america,47,02,tintin
4,0.904952,03,tintin_in_america,47,05,tintin
4,0.483903,03,tintin_in_america,47,05,tintin
4,0.911074,03,tintin_in_america,47,07,tintin
4,0.90445,03,tintin_in_america,47,09,tintin
3,0.897407,03,tintin_in_america,47,10,thompson
4,0.901802,03,tintin_in_america,47,11,tintin
2,0.312402,03,tintin_in_america,47,11,snowy
4,0.901625,03,tintin_in_america,47,12,tintin
3,0.721804,03,tintin_in_america,47,12,thompson
4,0.897353,03,tintin_in_america,48,05,tintin
4,0.913389,03,tintin_in_america,48,08,tintin
4,0.915572,03,tintin_in_america,48,09,tintin
4,0.908226,03,tintin_in_america,48,11,tintin
4,0.893003,03,tintin_in_america,48,12,tintin
4,0.922221,03,tintin_in_america,48,14,tintin
4,0.906373,03,tintin_in_america,48,16,tintin
3,0.789664,03,tintin_in_america,48,16,thompson
3,0.439808,03,tintin_in_america,49,01,thompson
4,0.91092,03,tintin_in_america,49,02,tintin
4,0.682935,03,tintin_in_america,49,03,tintin
4,0.901274,03,tintin_in_america,49,04,tintin
4,0.894127,03,tintin_in_america,49,06,tintin
4,0.897907,03,tintin_in_america,49,08,tintin
2,0.86452,03,tintin_in_america,49,08,snowy
4,0.85505,03,tintin_in_america,49,09,tintin
4,0.900217,03,tintin_in_america,49,11,tintin
4,0.900769,03,tintin_in_america,49,12,tintin
4,0.904702,03,tintin_in_america,49,13,tintin
1,0.483123,03,tintin_in_america,49,15,haddock
4,0.913009,03,tintin_in_america,50,01,tintin
4,0.922533,03,tintin_in_america,50,02,tintin
4,0.89939,03,tintin_in_america,50,03,tintin
4,0.915947,03,tintin_in_america,50,04,tintin
3,0.870688,03,tintin_in_america,50,04,thompson
3,0.898761,03,tintin_in_america,50,05,thompson
4,0.891602,03,tintin_in_america,50,07,tintin
4,0.906874,03,tintin_in_america,50,08,tintin
4,0.897127,03,tintin_in_america,50,09,tintin
4,0.906139,03,tintin_in_america,50,10,tintin
3,0.369039,03,tintin_in_america,50,10,thompson
4,0.895661,03,tintin_in_america,50,11,tintin
4,0.895938,03,tintin_in_america,50,12,tintin
4,0.905634,03,tintin_in_america,50,13,tintin
2,0.666524,03,tintin_in_america,52,02,snowy
2,0.865623,03,tintin_in_america,52,08,snowy
2,0.297763,03,tintin_in_america,53,02,snowy
2,0.909228,03,tintin_in_america,53,04,snowy
2,0.564092,03,tintin_in_america,53,07,snowy
2,0.796481,03,tintin_in_america,53,11,snowy
2,0.530904,03,tintin_in_america,53,12,snowy
4,0.911142,03,tintin_in_america,54,01,tintin
4,0.890998,03,tintin_in_america,54,02,tintin
2,0.884278,03,tintin_in_america,54,02,snowy
4,0.91176,03,tintin_in_america,54,04,tintin
2,0.868965,03,tintin_in_america,54,04,snowy
4,0.898693,03,tintin_in_america,54,06,tintin
2,0.528795,03,tintin_in_america,54,06,snowy
4,0.925468,03,tintin_in_america,54,11,tintin
2,0.855265,03,tintin_in_america,54,11,snowy
4,0.89573,03,tintin_in_america,55,03,tintin
4,0.897118,03,tintin_in_america,55,04,tintin
2,0.865912,03,tintin_in_america,55,04,snowy
4,0.901823,03,tintin_in_america,55,05,tintin
2,0.864751,03,tintin_in_america,55,05,snowy
2,0.273097,03,tintin_in_america,55,05,snowy
4,0.912844,03,tintin_in_america,55,12,tintin
2,0.867143,03,tintin_in_america,55,12,snowy
4,0.87248,03,tintin_in_america,56,01,tintin
2,0.815749,03,tintin_in_america,56,01,snowy
4,0.886622,03,tintin_in_america,56,07,tintin
2,0.676492,03,tintin_in_america,56,07,snowy
2,0.784578,03,tintin_in_america,56,08,snowy
2,0.875175,03,tintin_in_america,56,11,snowy
2,0.879758,03,tintin_in_america,57,01,snowy
4,0.852059,03,tintin_in_america,57,01,tintin
2,0.731079,03,tintin_in_america,57,03,snowy
4,0.903668,03,tintin_in_america,57,04,tintin
4,0.719089,03,tintin_in_america,57,05,tintin
4,0.907917,03,tintin_in_america,57,06,tintin
4,0.910808,03,tintin_in_america,57,07,tintin
2,0.881043,03,tintin_in_america,57,07,snowy
4,0.900473,03,tintin_in_america,57,08,tintin
2,0.522434,03,tintin_in_america,57,08,snowy
2,0.359992,03,tintin_in_america,57,08,snowy
4,0.882239,03,tintin_in_america,57,09,tintin
2,0.432977,03,tintin_in_america,57,09,snowy
4,0.894816,03,tintin_in_america,57,10,tintin
2,0.462962,03,tintin_in_america,57,10,snowy
4,0.854158,03,tintin_in_america,57,11,tintin
